2193133	1065321	0.1389280677009873060648801128	197	1418
2193133	113560	0.6459802538787023977433004231	916	1418
2193133	161451	0.215091678420310296191819464	305	1418
2303356	576725	0.3804475853945818610129564193	1292	3396
2303356	5917034	0.3312720848056537102473498233	1125	3396
2303356	887795	0.2882803297997644287396937574	979	3396
2949873	257346	0.6490275893260967887833559475	1435	2032
2949873	6171417	0.2700135685210312075983717775	597	2032
2966018	4395412	1	2535	2535
5430260	1686413	0.1233725976441413515189088655	199	1613
5430260	20276355	0.6311221326720396776193428394	1018	1613
5430260	64972	0.2455052696838189708617482951	396	1613
5805921	132443	0.1146968139773895169578622816	558	2921
5805921	323077	0.0583761562178828365878725591	284	2921
5805921	473654	0.2443987667009249743062692703	1189	2921
5805921	56980108	0.0616649537512846865364850976	300	2921
5805921	73626	0.1212744090441932168550873587	590	2921
5847240	1573134	0.1004289679535705273782488014	398	2547
5847240	161450	0.2944738834216502649507948524	1167	2547
5847240	21594	0.2477920767095634620237194045	982	2547
713713	156278	0.1268949144785767404610720211	8873	30453
713713	168374	0.0821463303014701676105485956	5744	30453
713713	1768119	0.0207654024369315256564269779	1452	30453
713713	21594	0.0930152737257593959155654711	6504	30453
713713	321594	0.0522567358846747897717521881	3654	30453
713713	41161	0.0114123905955036897202677192	798	30453
713713	4259436	0.0333075910989073851610319776	2329	30453
713713	64106802	0.0157170642411761340884388765	1099	30453
1256740	37871	0.41541526202880784554091327	2711	4055
1256740	38097	0.0229849831443456941464909592	150	4055
1256740	70585	0.1829604658289917254060680356	1194	4055
5126430	6739705	0.1199614968114546985922271688	997	997
5316051	38096	0.1724016853932584269662921348	491	2848
5316051	70585	0.8275983146067415730337078652	2357	2848
613922	121002	0.4989959839357429718875502008	994	1992
613922	38172	0.5010040160642570281124497992	998	1992
2474908	107196	0.1357142857142857142857142857	190	1212
2474908	1301556	0.1364285714285714285714285714	191	1212
2474908	2385947	0.2142857142857142857142857143	300	1212
2474908	3169646	0.3792857142857142857142857143	531	1212
2933331	23954980	1	592	592
3192559	1520047	0.3322203672787979966611018364	199	599
3192559	181635	0.3338898163606010016694490818	200	599
3192559	209639	0.3338898163606010016694490818	200	599
3725430	64968	1	359	359
3746374	168016	0.1507629241630608061944887269	662	662
3840036	107499	0.2371525694861027794441111778	1186	3194
3840036	385063	0.2115576884623075384923015397	1058	3194
3840036	53768	0.1899620075984803039392121576	950	3194
5227114	173381	0.3306584362139917695473251029	1607	4860
5227114	215790	0.2559670781893004115226337449	1244	4860
5227114	39304319	0.1230452674897119341563786008	598	4860
5227114	556613	0.1890946502057613168724279835	919	4860
5227114	982307	0.1012345679012345679012345679	492	4860
5353196	93002	1	427	427
5401093	148654	0.1064467766116941529235382309	497	4669
5401093	229191	0.6838723495395159563075605055	3193	4669
5401093	622917	0.2096808738487898907689012637	979	4669
5732366	595850	0.9040247678018575851393188854	584	584
5795330	146522	0.6775147928994082840236686391	458	458
920760	105104	0.2970265029088558500323206206	919	3094
920760	133800	0.2217194570135746606334841629	686	3094
920760	165839	0.2420814479638009049773755656	749	3094
920760	90678	0.2391725921137685843568196509	740	3094
1373625	10093576	0.0361648444070647603027754415	129	2261
1373625	156177	0.0148584244463134286515278946	53	2261
1373625	176296	0.0370058873002523128679562658	132	2261
1373625	194835	0.0428931875525651808242220353	153	2261
1373625	21552	0.3383795906924586487244182787	1207	2261
1373625	994416	0.1645640594336977852537146061	587	2261
3104863	121350	0.0802994215719632528070772372	472	5878
3104863	64946	0.357264375637972099353521606	2100	5878
3104863	64972	0.1289554270159918339571282749	758	5878
3104863	70928	0.3827832596121129635930588636	2250	5878
3104863	8654931	0.0506975161619598502892140184	298	5878
5233965	103708	0.5246420497362471740768651093	3481	6061
5233965	64968	0.1290128108515448379804069329	856	6061
5233965	70928	0.2598342125094197437829691032	1724	6061
5278290	38096	0.8483066315149056986412492395	8366	8651
5278290	73570	0.0288988034881362806732914216	285	8651
5303697	23651160	0.1839874411302982731554160126	586	2645
5303697	323077	0.0929356357927786499215070644	296	2645
5303697	73626	0.5535321821036106750392464678	1763	2645
5358480	155991	0.789803220035778175313059034	883	1026
5358480	21552	0.127906976744186046511627907	143	1026
1124776	13703885	0.1506741573033707865168539326	2682	17545
1124776	1856416	0.820730337078651685393258427	14609	17545
1124776	330642	0.014269662921348314606741573	254	17545
2676447	121824	0.0969736413927757891311422063	298	1292
2676447	155991	0.0966482264887731858119101855	297	1292
2676447	21552	0.0966482264887731858119101855	297	1292
2676447	698191	0.1301659616010413276928083306	400	1292
3066650	65042	0.6208402662229617304492512479	2985	3558
3066650	65044	0.0763311148086522462562396007	367	3558
3066650	95282	0.0428452579034941763727121464	206	3558
5213418	1178691	0.2689963429500203169443315725	662	2461
5213418	93002	0.7310036570499796830556684275	1799	2461
5395336	64968	0.1138549519105796724720561476	438	2212
5395336	64972	0.1551858591109955809721861191	597	2212
5395336	98732671	0.3059526904081102157525344424	1177	2212
5468849	21594	0.4490035169988276670574443142	383	853
5468849	86669	0.5509964830011723329425556858	470	853
5514351	1368774	0.4194756554307116104868913858	1568	3738
5514351	148706	0.394328517924023542001070091	1474	3738
5514351	327005	0.02675227394328517924023542	100	3738
5514351	716832	0.1594435527019796682718031033	596	3738
933074	103708	0.2825144508670520231213872832	391	790
933074	53793	0.288294797687861271676300578	399	790
3768869	1037798	0.3579980842911877394636015326	5980	16704
3768869	2847425	0.3767361111111111111111111111	6293	16704
3768869	595850	0.1126676245210727969348659004	1882	16704
3768869	8666528	0.1525981800766283524904214559	2549	16704
5102278	176296	0.1916214119472459270752521334	494	1492
5102278	21552	0.1939487975174553917765709853	500	1492
5102278	702008	0.1931730023273855702094647013	498	1492
5549156	168893	0.5570291777188328912466843501	2100	3070
5549156	173724	0.2572944297082228116710875332	970	3070
5594525	1441013	0.1493531948255586044688357507	381	813
5594525	15064830	0.0180321442571540572324578597	46	813
5594525	473650	0.0733045864366914935319482556	187	813
5594525	73571	0.0780086240689925519404155233	199	813
2948375	121002	0.1152542372881355932203389831	68	382
2948375	121015	0.089830508474576271186440678	53	382
2948375	21846950	0.105084745762711864406779661	62	382
2948375	38172	0.3372881355932203389830508475	199	382
5298219	53644	1	586	586
5484321	108111534	0.3887775551102204408817635271	194	194
979068	103708	0.336896850621207743426755273	1166	3461
979068	60548	0.0722334585379947991909852644	250	3461
979068	74830	0.5059231436001155735336607917	1751	3461
979068	91537	0.0849465472406818838485986709	294	3461
1107120	37871	0.4780635400907715582450832073	948	1897
1107120	70585	0.4785678265254664649520927887	949	1897
1122547	13756964	0.0719572867370464749423613639	1186	15601
1122547	64967	0.1801359058366703070015774785	2969	15601
1122547	64972	0.6944545564858633660963475306	11446	15601
5321610	113560	1	306	306
1177331	1185390	1	2327	2327
3011141	153350	0.7491803278688524590163934426	914	914
3707293	93002	1	2093	2093
5122874	198259	0.8557692307692307692307692308	15753	18408
5122874	43589	0.0856149500217296827466318992	1576	18408
5122874	604825	0.0325401999130812690134724033	599	18408
5122874	74830	0.0260756192959582790091264668	480	18408
5601061	196084	1	844	844
5731364	12380244	0.1112767014406358668653750621	224	1050
5731364	1494562	0.0496770988574267262791852956	100	1050
5731364	473654	0.3606557377049180327868852459	726	1050
5835710	873274	0.1350956130483689538807649044	1201	2406
5835710	96594	0.0259842519685039370078740157	231	2406
5835710	97470	0.1095613048368953880764904387	974	2406
733990	108111534	0.2530120481927710843373493976	588	1367
733990	595850	0.3351979345955249569707401033	779	1367
5348235	158796	0.4117647058823529411764705882	399	671
5348235	8852641	0.2807017543859649122807017544	272	671
5561508	107499	0.3282657657657657657657657658	583	1576
5561508	53768	0.4217342342342342342342342342	749	1576
5561508	64968	0.1373873873873873873873873874	244	1576
5753082	209409	0.0766146993318485523385300668	688	8148
5753082	385150	0.0926503340757238307349665924	832	8148
5753082	43578	0.0761692650334075723830734967	684	8148
5753082	53768	0.2818485523385300668151447661	2531	8148
5753082	64968	0.0949888641425389755011135857	853	8148
5753082	748554	0.190089086859688195991091314	1707	8148
5753082	9590229	0.0949888641425389755011135857	853	8148
1812740	53793	0.7961404792390707883665630145	8705	10008
1812740	53846	0.1191695628315346625205780135	1303	10008
2218992	146760	0.0659853365918684736725172184	297	4501
2218992	155991	0.2055098866918462563874694512	925	4501
2218992	21552	0.5518773605865363252610530993	2484	4501
2218992	9659869	0.1766274161297489446789602311	795	4501
2388048	118182	1	4730	4730
3753104	53772	0.2448614834673815907059874888	548	890
3753104	634598	0.1528150134048257372654155496	342	890
5331090	229782	0.0601309441764300482425913163	349	5272
5331090	3466145	0.0482425913163335630599586492	280	5272
5331090	37268320	0.0344589937973811164713990351	200	5272
5331090	96594	0.5785665058580289455547898001	3358	5272
5331090	97470	0.1869400413507925568573397657	1085	5272
5504395	38172	0.2786259541984732824427480916	146	279
5504395	6279178	0.2538167938931297709923664122	133	279
5745839	70585	1	1451	1451
5858276	39116393	0.4256505576208178438661710037	229	356
5858276	6299026	0.2360594795539033457249070632	127	356
759273	1048872	0.5301122830894862198026539639	1558	1558
2000750	1636823	0.092135650905554880272274219	758	3609
2000750	1806573	0.1200923787528868360277136259	988	3609
2000750	53846	0.2264494955633888416190591953	1863	3609
2118868	12219	1	1686	1686
2180715	36981	1	982	982
3424722	21846950	0.1853348729792147806004618938	321	321
5217205	164692	0.462962962962962962962962963	2175	4335
5217205	53045	0.459770114942528735632183908	2160	4335
5327087	153350	1	837	837
5353088	187130	0.1272937251379443089952521494	992	2978
5353088	32659	0.254844090850763505710252791	1986	2978
5732753	125541	0.0790349417637271214642262895	285	485
5732753	233275	0.0554631170271769273433166944	200	485
5774847	21568	1	966	966
609036	1033875	1	596	596
2112577	143701	1	1565	1565
3020668	102211	0.1348062160644074143418835424	720	5341
3020668	1383609	0.1211383636023216626099981277	647	5341
3020668	65042	0.5946451975285527054858640704	3176	5341
3020668	6591918	0.1494102228047182175622542595	798	5341
3468275	204669	0.9763007840342124019957234498	5479	5479
3470777	1303863	0.2678624813153961136023916293	896	2095
3470777	135091	0.1225710014947683109118086697	410	2095
3470777	8409739	0.2358744394618834080717488789	789	2095
3859523	102211	0.2744960385116838832614582289	2737	9971
3859523	5602644	0.0718082439073312606559021161	716	9971
3859523	65042	0.653695717580984856082639655	6518	9971
1018639	121088	0.1797493403693931398416886544	545	3032
