2410933	828059	0.1375585163845876845516744689	764	5554
5662360	828059	0.1593446164926179330212459489	885	5554
3033227	828059	0.0498739647101188332733165286	277	5554
5400680	828059	0.6532229024126755491537630537	3628	5554
2410933	959092	0.6164921465968586387434554974	471	764
3033227	959092	0.3835078534031413612565445026	293	764
5828424	10399272	0.0437956204379562043795620438	318	7261
5628681	10399272	0.1633383831428177936923288803	1186	7261
5843247	10399272	0.020796033604186751136207134	151	7261
5825045	10399272	0.0510948905109489051094890511	371	7261
5860290	10399272	0.3287425974383693706101088004	2387	7261
5854444	10399272	0.0063352155350502685580498554	46	7261
5851558	10399272	0.1133452692466602396364137171	823	7261
5740019	10399272	0.124776201625120506817242804	906	7261
5713157	10399272	0.1477757884588899600605977138	1073	7261
2884703	1235987	0.0895	1074	12000
5766775	1235987	0.0520833333333333333333333333	625	12000
5820963	1235987	0.0211666666666666666666666667	254	12000
5828424	1235987	0.01425	171	12000
5628681	1235987	0.2955833333333333333333333333	3547	12000
5812563	1235987	0.01325	159	12000
2854045	1235987	0.0666666666666666666666666667	800	12000
5851920	1235987	0.0065	78	12000
5820869	1235987	0.0284166666666666666666666667	341	12000
5825045	1235987	0.0305	366	12000
5851558	1235987	0.0170833333333333333333333333	205	12000
5740019	1235987	0.0145833333333333333333333333	175	12000
5724996	1235987	0.0173333333333333333333333333	208	12000
3575897	1235987	0.05225	627	12000
5820949	1235987	0.0139166666666666666666666667	167	12000
5724729	1235987	0.0435	522	12000
5762809	1235987	0.0095833333333333333333333333	115	12000
5854302	1235987	0.0735	882	12000
5713157	1235987	0.0406666666666666666666666667	488	12000
5754080	1235987	0.0996666666666666666666666667	1196	12000
5853810	141662	0.0012529408053074211954317237	139	110939
5854206	141662	0.0005498517203147675749736342	61	110939
5858104	141662	0.0005678796455709894626776877	63	110939
2854045	141662	0.0098793030404095944618213613	1096	110939
5828549	141662	0.0040382552573937028457080017	448	110939
1850173	141662	0.002100253292349849917522242	233	110939
2009954	141662	0.0887965458495209078863159033	9851	110939
783518	141662	0.4940192357962483887541802252	54806	110939
2202153	141662	0.2309016666816899377135182398	25616	110939
3575897	141662	0.0216154823822100433571602412	2398	110939
5765867	141662	0.0695607496011321537060907345	7717	110939
5506818	141662	0.001027591739604647599131054	114	110939
5853850	141662	0.0005678796455709894626776877	63	110939
5278217	141662	0.0017667366751097449949972507	196	110939
2481596	141662	0.0733556278675668610677940129	8138	110939
5856380	1572859	0.0883643200334238562774180071	846	9574
5830656	1572859	0.1625235011489450595362439942	1556	9574
5853769	1572859	0.0671610612074368080217255066	643	9574
2854045	1572859	0.0411531230415709212450386463	394	9574
5859337	1572859	0.0711301441403801963651556298	681	9574
5843247	1572859	0.0209943597242531857113014414	201	9574
5860290	1572859	0.3037392939210361395445999582	2908	9574
798380	1572859	0.0188009191560476289951953207	180	9574
5842653	1572859	0.0273657823271359933152287445	262	9574
2481596	1572859	0.1987674952997702109880927512	1903	9574
2884703	16701911	0.6939631078814980435997764114	2483	3578
5825045	16701911	0.1129122414756847400782560089	404	3578
5854302	16701911	0.1931246506428172163219675797	691	3578
5860290	19759483	0.5832106038291605301914580265	396	679
1852076	19759483	0.4167893961708394698085419735	283	679
2884703	224113	0.4476744186046511627906976744	308	688
3575897	224113	0.5523255813953488372093023256	380	688
2884703	282317128	0.8599066044029352901934623082	1289	1499
1850173	282317128	0.1400933955970647098065376918	210	1499
2202153	3261177	0.2298722931704608550805108273	414	1801
2481596	3261177	0.7701277068295391449194891727	1387	1801
5828424	414588	0.4914046770946259873006039957	3173	6457
5859337	414588	0.0452222394300758866346600589	292	6457
5843247	414588	0.0232306024469567910794486604	150	6457
5860290	414588	0.0875019358835372463992566207	565	6457
5854444	414588	0.0069691807340870373238345981	45	6457
5853785	414588	0.1590521914201641629239584947	1027	6457
798380	414588	0.0828558153941458881833668886	535	6457
5853963	414588	0.0792937896856125135511847607	512	6457
5825194	414588	0.0244695679107944866036859223	158	6457
5766775	45929	0.0172354360565322302654257153	50	2901
5853810	45929	0.0792830058600482592209582902	230	2901
5854206	45929	0.0520510168907273354015856601	151	2901
5843247	45929	0.0265425715270596346087556015	77	2901
5315727	45929	0.0641158221302998965873836608	186	2901
5855215	45929	0.0930713547052740434332988625	270	2901
5829174	45929	0.1702861082385384350224060669	494	2901
5740019	45929	0.094794898310927266459841434	275	2901
5853850	45929	0.3812478455704929334712168218	1106	2901
5820949	45929	0.0213719407100999655291278869	62	2901
1850173	4630075	0.6905660377358490566037735849	366	530
5315727	4630075	0.3094339622641509433962264151	164	530
5860290	4640977	0.3333333333333333333333333333	100	300
1852076	4640977	0.6666666666666666666666666667	200	300
2884703	4753922	0.4237175216522318454363757495	636	1501
2854045	4753922	0.2624916722185209860093271153	394	1501
2202153	4753922	0.3137908061292471685542971352	471	1501
2884703	6110443	0.6770721205597416576964477933	629	929
2854045	6110443	0.3229278794402583423035522067	300	929
2884703	62160	0.0003132425260432413464273996	316	1008803
5766775	62160	0.0116603539045779998671693086	11763	1008803
5819461	62160	0.0433850811308055190161012606	43767	1008803
5788380	62160	0.0017535633815521960184495883	1769	1008803
5800866	62160	0.0083326477022768568293313957	8406	1008803
5820963	62160	0.0029876992832099032219372861	3014	1008803
5828424	62160	0.0004430993960168635501678722	447	1008803
5822133	62160	0.0210140136379451686801090005	21199	1008803
5856380	62160	0.0043645786144569355959488622	4403	1008803
5857271	62160	0.0039214792184400720457809899	3956	1008803
5628681	62160	0.2580840857927662784507976285	260356	1008803
